id,nombre,precio,categoria,descripcion,imagen,stock,disponible,imagen_transparente
prod-00736,2 IGORA 6-34 CHOCOLATE DORADO,39200,Cuidado del cabello,2 IGORA 6-34 CHOCOLATE DORADO,assets/imagenesmedimentos/reales/prod-00736.png,1,true,false
prod-00734,2 TUBOS IGORA 4-0 CASTAÑO MEDI,39200,Cuidado del cabello,2 TUBOS IGORA 4-0 CASTAÑO MEDIO,assets/imagenesmedimentos/reales/prod-00734.webp,1,true,false
prod-00732,IGORA 606 CHOCOLATE INTENSO BR,41200,Cuidado del cabello,IGORA 606 CHOCOLATE INTENSO BRILLANCE 2 TUBOS,assets/imagenesmedimentos/reales/prod-00732.jpg,1,true,false
prod-00730,STAMYL 20 GRAGEAS,72000,Analgésicos y antiinflamatorios,STAMYL 20 GRAGEAS,assets/imagenesmedimentos/reales/prod-00730.jpg,1,true,false
prod-00728,BIGEN MENS SPEEDY 101 NEGRO,34199,Cuidado del cabello,BIGEN MENS SPEEDY 101 NEGRO,assets/imagenesmedimentos/reales/prod-00728.jpg,1,true,false
prod-00727,BIGEN 59 NEGRO ORIENTAL,20000,Cuidado del cabello,BIGEN 59 NEGRO ORIENTAL,assets/imagenesmedimentos/reales/prod-00727.webp,1,true,false
prod-00726,"PIROXICAM 0,5% GEL 30G",15200,Analgésicos y antiinflamatorios,"PIROXICAM 0,5% GEL 30G",assets/imagenesmedimentos/reales/prod-00726.png,1,true,false
prod-00725,OSCILLOCOCCINUM 6 DOSIS,37600,Antigripales y tos,OSCILLOCOCCINUM 6 DOSIS,assets/imagenesmedimentos/reales/prod-00725.jpg,1,true,false
prod-00724,PAPEL HIGIENICO FAMILIA,2500,Otros suministros y servicios,PAPEL HIGIENICO FAMILIA,assets/imagenesmedimentos/reales/prod-00724.png,1,true,false
prod-00721,LOMOTIL 4 TABLETAS,8500,Gastrointestinal,LOMOTIL 4 TABLETAS,assets/imagenesmedimentos/reales/prod-00721.jpg,1,true,false
prod-00719,BELLAFACE 21 TABLETAS,28000,Anticonceptivos y salud sexual,BELLAFACE 21 TABLETAS,assets/imagenesmedimentos/reales/prod-00719.jpg,1,true,false
prod-00718,VALERIANA + PASIFLORA 60ML,15600,Salud mental y sistema nervioso,VALERIANA + PASIFLORA 60ML,assets/imagenesmedimentos/reales/prod-00718.png,1,true,false
prod-00716,PESTAÑINA VOGUE,22300,Maquillaje y cuidado facial/labial,PESTAÑINA VOGUE,assets/imagenesmedimentos/reales/prod-00716.png,1,true,false
prod-00714,RUBOR VOGUE,7100,Maquillaje y cuidado facial/labial,RUBOR VOGUE,assets/imagenesmedimentos/reales/prod-00714.webp,1,true,false
prod-00713,RUBOR NAILEN,5800,Maquillaje y cuidado facial/labial,RUBOR NAILEN,assets/imagenesmedimentos/reales/prod-00713.jpg,1,true,false
prod-00711,PRESTOBARBA VENUS MUJER,4700,Cuidado personal,PRESTOBARBA VENUS MUJER,assets/imagenesmedimentos/reales/prod-00711.png,1,true,false
prod-00709,POLVO NAILEN,10800,Maquillaje y cuidado facial/labial,POLVO NAILEN,assets/imagenesmedimentos/reales/prod-00709.png,1,true,false
prod-00708,PESTAÑINA NAILEN,9700,Maquillaje y cuidado facial/labial,PESTAÑINA NAILEN,assets/imagenesmedimentos/reales/prod-00708.jpg,1,true,false
prod-00707,PESTAÑINA VOGUE EFECTO MUÑECA,21600,Maquillaje y cuidado facial/labial,PESTAÑINA VOGUE EFECTO MUÑECA,assets/imagenesmedimentos/reales/prod-00707.png,1,true,false
prod-00706,LAPIZ NAILEN CEJA OJO,7300,Maquillaje y cuidado facial/labial,LAPIZ NAILEN CEJA OJO,assets/imagenesmedimentos/reales/prod-00706.jpg,1,true,false
prod-00705,LABIAL NAILEN,6500,Maquillaje y cuidado facial/labial,LABIAL NAILEN,assets/imagenesmedimentos/reales/prod-00705.jpg,1,true,false
prod-00703,LABIAL NAILEN LARGA DURACION,8300,Maquillaje y cuidado facial/labial,LABIAL NAILEN LARGA DURACION,assets/imagenesmedimentos/reales/prod-00703.png,1,true,false
prod-00702,JABON NEKO,7200,Cuidado personal,JABON NEKO,assets/imagenesmedimentos/reales/prod-00702.png,1,true,false
prod-00701,ILUMINADOR NAILEN,8200,Maquillaje y cuidado facial/labial,ILUMINADOR NAILEN,assets/imagenesmedimentos/reales/prod-00701.jpg,1,true,false
prod-00700,CORRECTOR LIQUIDO VOGUE,17200,Maquillaje y cuidado facial/labial,CORRECTOR LIQUIDO VOGUE,assets/imagenesmedimentos/reales/prod-00700.png,1,true,false
prod-00699,CORRECTOR LIQUIDO NAILEN,12500,Maquillaje y cuidado facial/labial,CORRECTOR LIQUIDO NAILEN,assets/imagenesmedimentos/reales/prod-00699.png,1,true,false
prod-00698,BASE VOGUE 25ML,13900,Maquillaje y cuidado facial/labial,BASE VOGUE 25ML,assets/imagenesmedimentos/reales/prod-00698.jpg,1,true,false
prod-00695,ACEITE DE CALENDULA 120ML,13400,Dermatológico y piel,ACEITE DE CALENDULA 120ML,assets/imagenesmedimentos/reales/prod-00695.jpg,1,true,false
prod-00692,OMEGA 3 PHARBIOLAB,30000,Vitaminas y suplementos,OMEGA 3 PHARBIOLAB,assets/imagenesmedimentos/reales/prod-00692.jpg,1,true,false
prod-00690,SIMILAC MAMA POLVO VAINILLA PH,68000,Bebés y maternidad,SIMILAC MAMA POLVO VAINILLA PH,assets/imagenesmedimentos/reales/prod-00690.webp,1,true,false
prod-00686,PROPOLVIK PASTILLAS GARGANTA S,2700,Antigripales y tos,PROPOLVIK PASTILLAS GARGANTA SOBRE CEREZA,assets/imagenesmedimentos/reales/prod-00686.webp,1,true,false
prod-00685,FYBOGEL SOBRE,42000,Gastrointestinal,FYBOGEL SOBRE,assets/imagenesmedimentos/reales/prod-00685.png,1,true,false
prod-00684,VITAFER SACHETS,36800,Vitaminas y suplementos,VITAFER SACHETS,assets/imagenesmedimentos/reales/prod-00684.jpg,1,true,false
prod-00683,ENGYSTOL 50 COMPRIMIDOS,86000,Antigripales y tos,ENGYSTOL 50 COMPRIMIDOS,assets/imagenesmedimentos/reales/prod-00683.webp,1,true,false
prod-00682,MASMELOS MILLOWS,2000,Snacks y bebidas,MASMELOS MILLOWS,assets/imagenesmedimentos/reales/prod-00682.jpg,1,true,false
prod-00681,GOMITAS TRULULU SURTIDO,2500,Snacks y bebidas,GOMITAS TRULULU SURTIDO,assets/imagenesmedimentos/reales/prod-00681.jpg,1,true,false
prod-00680,GOMITAS GRISSLY SURTIDAS,2500,Snacks y bebidas,GOMITAS GRISSLY SURTIDAS,assets/imagenesmedimentos/reales/prod-00680.webp,1,true,false
prod-00679,BOM BOM BUM SURTIDO,700,Snacks y bebidas,BOM BOM BUM SURTIDO,assets/imagenesmedimentos/reales/prod-00679.jpg,1,true,false
prod-00678,POPETAS SURTIDAS,2000,Snacks y bebidas,POPETAS SURTIDAS,assets/imagenesmedimentos/reales/prod-00678.jpg,1,true,false
prod-00677,CHOCORRAMO GRANDE,3000,Snacks y bebidas,CHOCORRAMO GRANDE,assets/imagenesmedimentos/reales/prod-00677.webp,1,true,false
prod-00676,GALLETA TOSH MIEL,1600,Snacks y bebidas,GALLETA TOSH MIEL,assets/imagenesmedimentos/reales/prod-00676.png,1,true,false
prod-00674,HALLS TUBO SURTIDO,2200,Antigripales y tos,HALLS TUBO SURTIDO,assets/imagenesmedimentos/reales/prod-00674.webp,1,true,false
prod-00672,DETODITO SURTIDO,3200,Snacks y bebidas,DETODITO SURTIDO,assets/imagenesmedimentos/reales/prod-00672.png,1,true,false
prod-00671,TRULULU FEROZ,1000,Snacks y bebidas,TRULULU FEROZ,assets/imagenesmedimentos/reales/prod-00671.jpg,1,true,false
prod-00669,TRIDENT SURTIDOS,300,Snacks y bebidas,TRIDENT SURTIDOS,assets/imagenesmedimentos/reales/prod-00669.webp,1,true,false
prod-00668,JUMBO MANI GRANDE,8700,Snacks y bebidas,JUMBO MANI GRANDE,assets/imagenesmedimentos/reales/prod-00668.jpg,1,true,false
prod-00667,JUMBO MANI MEDIANA,4400,Snacks y bebidas,JUMBO MANI MEDIANA,assets/imagenesmedimentos/reales/prod-00667.jpg,1,true,false
prod-00665,GALLETA OREO,1600,Snacks y bebidas,GALLETA OREO,assets/imagenesmedimentos/reales/prod-00665.jpg,1,true,false
prod-00664,AGUA BRISA SURTIDA SABORIZADA,1800,Snacks y bebidas,AGUA BRISA SURTIDA SABORIZADA,assets/imagenesmedimentos/reales/prod-00664.webp,1,true,false
prod-00663,JUGO HIT SURTIDOS,3000,Snacks y bebidas,JUGO HIT SURTIDOS,assets/imagenesmedimentos/reales/prod-00663.jpg,1,true,false
prod-00662,COCA COLA 400ML,3500,Snacks y bebidas,COCA COLA 400ML,assets/imagenesmedimentos/reales/prod-00662.webp,1,true,false
prod-00661,AGUA CRISTAL MINI,1000,Snacks y bebidas,AGUA CRISTAL MINI,assets/imagenesmedimentos/reales/prod-00661.png,1,true,false
prod-00660,AGUA BRISA CON GAS 600ML,2000,Snacks y bebidas,AGUA BRISA CON GAS 600ML,assets/imagenesmedimentos/reales/prod-00660.png,1,true,false
prod-00659,BIPERIDENO 2MG MK,14600,Salud mental y sistema nervioso,BIPERIDENO 2MG MK,assets/imagenesmedimentos/reales/prod-00659.png,1,true,false
prod-00655,IBUPROFENO 800MG CAPS LIQU MK,7800,Analgésicos y antiinflamatorios,IBUPROFENO 800MG CAPS LIQU MK,assets/imagenesmedimentos/reales/prod-00655.jpg,1,true,false
prod-00654,SHAMPOO NUTRIBELA ARGAN 400ML,22400,Cuidado del cabello,SHAMPOO NUTRIBELA ARGAN 400ML,assets/imagenesmedimentos/reales/prod-00654.jpg,1,true,false
prod-00653,POMYS ORIGINAL 6O UNI,9200,Snacks y bebidas,POMYS ORIGINAL 6O UNI,assets/imagenesmedimentos/reales/prod-00653.png,1,true,false
prod-00649,CLOTRIMAZOL CREMA 40G AG,12000,Cuidado personal,CLOTRIMAZOL CREMA 40G AG,assets/imagenesmedimentos/reales/prod-00649.webp,1,true,false
prod-00648,DOLEX RAPIDA ACCION,11500,Analgésicos y antiinflamatorios,DOLEX RAPIDA ACCION,assets/imagenesmedimentos/reales/prod-00648.jpg,1,true,false
prod-00645,SODA HATSU 310ML,4000,Snacks y bebidas,SODA HATSU 310ML,assets/imagenesmedimentos/reales/prod-00645.jpg,1,true,false
prod-00644,B VIT OFERTA 3 JERINGAS,76000,Insumos y curación médica,B VIT OFERTA 3 JERINGAS,assets/imagenesmedimentos/reales/prod-00644.jpg,1,true,false
prod-00643,BETADUO 2ML AMPOLLA,34200,Antibióticos,BETADUO 2ML AMPOLLA,assets/imagenesmedimentos/reales/prod-00643.jpg,1,true,false
prod-00642,ELECTROLIT SABOR MORA AZUL,8700,Snacks y bebidas,ELECTROLIT SABOR MORA AZUL,assets/imagenesmedimentos/reales/prod-00642.jpg,1,true,false
prod-00641,ELECTROLIT SABOR MANZANA,8700,Snacks y bebidas,ELECTROLIT SABOR MANZANA,assets/imagenesmedimentos/reales/prod-00641.jpg,1,true,false
prod-00639,ELECTROLIT SABOR FRESA,8700,Snacks y bebidas,ELECTROLIT SABOR FRESA,assets/imagenesmedimentos/reales/prod-00639.jpg,1,true,false
prod-00638,FOSFOGEN COMPLEJO B X30 CAPSUL,27800,Vitaminas y suplementos,FOSFOGEN COMPLEJO B X30 CAPSULAS,assets/imagenesmedimentos/reales/prod-00638.webp,1,true,false
prod-00637,COMPLEJO B +ZINC + VITAMINA D3,31000,Vitaminas y suplementos,COMPLEJO B +ZINC + VITAMINA D3,assets/imagenesmedimentos/reales/prod-00637.jpg,1,true,false
prod-00636,ACTIVIT B COMPLEJO B,22300,Vitaminas y suplementos,ACTIVIT B COMPLEJO B,assets/imagenesmedimentos/reales/prod-00636.jpg,1,true,false
prod-00634,BISACODILO 10 TABLETAS,3800,Gastrointestinal,BISACODILO 10 TABLETAS,assets/imagenesmedimentos/reales/prod-00634.jpg,1,true,false
prod-00631,TAPABOCAS INDIVIDUAL,700,Insumos y curación médica,TAPABOCAS INDIVIDUAL,assets/imagenesmedimentos/reales/prod-00631.jpg,1,true,false
prod-00630,ALCOHOL OSA X345ML,4500,Insumos y curación médica,ALCOHOL OSA X345ML,assets/imagenesmedimentos/reales/prod-00630.jpg,1,true,false
prod-00629,ALCOHOL OSA X120ML,3200,Insumos y curación médica,ALCOHOL OSA X120ML,assets/imagenesmedimentos/reales/prod-00629.jpg,1,true,false
prod-00628,NEXT GRIPA GEL,164000,Antigripales y tos,NEXT GRIPA GEL,assets/imagenesmedimentos/reales/prod-00628.jpg,1,true,false
prod-00627,GENOPRAZOL 20MG 14 CAPSULAS,14000,Gastrointestinal,GENOPRAZOL 20MG 14 CAPSULAS,assets/imagenesmedimentos/reales/prod-00627.jpg,1,true,false
prod-00626,LIMA DELGADA,2500,Otros suministros y servicios,LIMA DELGADA,assets/imagenesmedimentos/reales/prod-00626.jpg,1,true,false
prod-00625,REMOVEDOR LANDER TRADICIONAL 3,5800,Otros suministros y servicios,REMOVEDOR LANDER TRADICIONAL 35ML,assets/imagenesmedimentos/reales/prod-00625.png,1,true,false
prod-00614,LIBELLE 2 TABL NOVAMED,14800,Anticonceptivos y salud sexual,LIBELLE 2 TABL NOVAMED,assets/imagenesmedimentos/reales/prod-00614.jpg,1,true,false
prod-00612,GLUCERNA 237ML VAINILLA,14200,Snacks y bebidas,GLUCERNA 237ML VAINILLA,assets/imagenesmedimentos/reales/prod-00612.jpg,1,true,false
prod-00608,SERVICIO GLUCOMETRIA,6000,Pruebas y diagnóstico,SERVICIO GLUCOMETRIA,assets/imagenesmedimentos/reales/prod-00608.webp,1,true,false
prod-00604,GOTERO DE VIDRIO,1700,Insumos y curación médica,GOTERO DE VIDRIO,assets/imagenesmedimentos/reales/prod-00604.png,1,true,false
prod-00602,GUANTES QUIRURGICOS ESTERIL,1800,Insumos y curación médica,GUANTES QUIRURGICOS ESTERIL,assets/imagenesmedimentos/reales/prod-00602.jpg,1,true,false
prod-00594,PRESTOBARBA GILLETTE AZUL,3200,Cuidado personal,PRESTOBARBA GILLETTE AZUL,assets/imagenesmedimentos/reales/prod-00594.png,1,true,false
prod-00592,DOLORSIN FEM,10200,Salud femenina,DOLORSIN FEM,assets/imagenesmedimentos/reales/prod-00592.jpg,1,true,false
prod-00590,OMEPRAZOL 20MG 30 CAPSULAS LA ,9200,Gastrointestinal,OMEPRAZOL 20MG 30 CAPSULAS LA SANTE,assets/imagenesmedimentos/reales/prod-00590.webp,1,true,false
prod-00584,TERMOMETRO DIGITAL INFANTIL,15200,Insumos y curación médica,TERMOMETRO DIGITAL INFANTIL,assets/imagenesmedimentos/reales/prod-00584.jpg,1,true,false
prod-00582,SULZINC 30 TABLETAS HUMA,32000,Dermatológico y piel,SULZINC 30 TABLETAS HUMA,assets/imagenesmedimentos/reales/prod-00582.jpg,1,true,false
prod-00579,TERMOMETRO DIGITAL TERMOCARE,10200,Insumos y curación médica,TERMOMETRO DIGITAL TERMOCARE,assets/imagenesmedimentos/reales/prod-00579.png,1,true,false
prod-00576,COLONIA ARRURRU ROSADO 120ML,22400,Otros suministros y servicios,COLONIA ARRURRU ROSADO 120ML,assets/imagenesmedimentos/reales/prod-00576.webp,1,true,false
prod-00575,COLONIA ARRURRU AZUL 120ML,22400,Otros suministros y servicios,COLONIA ARRURRU AZUL 120ML,assets/imagenesmedimentos/reales/prod-00575.jpg,1,true,false
prod-00570,CHUPO REPUESTO AVENTS,5000,Bebés y maternidad,CHUPO REPUESTO AVENTS,assets/imagenesmedimentos/reales/prod-00570.jpg,1,true,false
prod-00557,SHAMPOO SAVITAL 510ML ELIXIR D,16400,Cuidado del cabello,SHAMPOO SAVITAL 510ML ELIXIR DE ROMERO,assets/imagenesmedimentos/reales/prod-00557.webp,1,true,false
prod-00553,IBUFLASH MIGRAN MK,63000,Analgésicos y antiinflamatorios,IBUFLASH MIGRAN MK,assets/imagenesmedimentos/reales/prod-00553.png,1,true,false
prod-00552,IBUFLASH 400MG CAPSULAS,34200,Analgésicos y antiinflamatorios,IBUFLASH 400MG CAPSULAS,assets/imagenesmedimentos/reales/prod-00552.jpg,1,true,false
prod-00544,ESPARADRAPO SUPREME 3X5,12400,Insumos y curación médica,ESPARADRAPO SUPREME 3X5,assets/imagenesmedimentos/reales/prod-00544.jpg,1,true,false
prod-00543,MICROPORE SUPREME 2X5,6600,Insumos y curación médica,MICROPORE SUPREME 2X5,assets/imagenesmedimentos/reales/prod-00543.jpg,1,true,false
prod-00542,MICROPORE SUPREME 1X5,3800,Insumos y curación médica,MICROPORE SUPREME 1X5,assets/imagenesmedimentos/reales/prod-00542.jpg,1,true,false
prod-00538,DESODORANTE GILLETTE 82G GEL,22300,Cuidado personal,DESODORANTE GILLETTE 82G GEL,assets/imagenesmedimentos/reales/prod-00538.png,1,true,false
prod-00535,BUSCAPINA SIMPLE,44000,Gastrointestinal,BUSCAPINA SIMPLE,assets/imagenesmedimentos/reales/prod-00535.jpg,1,true,false
prod-00532,APOSITO OCULAR INFANTIL,20000,Insumos y curación médica,APOSITO OCULAR INFANTIL,assets/imagenesmedimentos/reales/prod-00532.png,1,true,false
prod-00531,APOSITO OCULAR ADULTO,20000,Insumos y curación médica,APOSITO OCULAR ADULTO,assets/imagenesmedimentos/reales/prod-00531.png,1,true,false
prod-00527,CETIRIZINA JARABE 60ML ECAR,10200,Alergias y antihistamínicos,CETIRIZINA JARABE 60ML ECAR,assets/imagenesmedimentos/reales/prod-00527.webp,1,true,false
prod-00512,HIOSCINA N BUTILBROMURO SANFER,9800,Gastrointestinal,HIOSCINA N BUTILBROMURO SANFER 10MG  20 TABLETAS,assets/imagenesmedimentos/reales/prod-00512.webp,1,true,false
prod-00510,IBUPROFENO SUSPENSION KIDS AG ,10800,Analgésicos y antiinflamatorios,IBUPROFENO SUSPENSION KIDS AG 120ML,assets/imagenesmedimentos/reales/prod-00510.webp,1,true,false
prod-00508,CETIRIZINA JARABE 60ML AG,23400,Alergias y antihistamínicos,CETIRIZINA JARABE 60ML AG,assets/imagenesmedimentos/reales/prod-00508.jpg,1,true,false
prod-00497,COREGA TABS,30200,Cuidado bucal,COREGA TABS,assets/imagenesmedimentos/reales/prod-00497.png,1,true,false
prod-00487,SECNIDAZOL 500MG COASHPHARMA 4,7800,Antimicóticos y antiparasitarios,SECNIDAZOL 500MG COASHPHARMA 4 TABLETAS,assets/imagenesmedimentos/reales/prod-00487.png,1,true,false
prod-00486,NITAZOXANIDA 500MG COASPHARMA,21700,Antimicóticos y antiparasitarios,NITAZOXANIDA 500MG COASPHARMA,assets/imagenesmedimentos/reales/prod-00486.png,1,true,false
prod-00485,LORATADINA 10MG COASPHARMA,3200,Alergias y antihistamínicos,LORATADINA 10MG COASPHARMA,assets/imagenesmedimentos/reales/prod-00485.png,1,true,false
prod-00469,GEL LUBRICANTE HOT CALIENTE PI,16300,Anticonceptivos y salud sexual,GEL LUBRICANTE HOT CALIENTE PIEL 30ML,assets/imagenesmedimentos/reales/prod-00469.jpg,1,true,false
prod-00468,MICROPORE PIEL 1/2 PUL NEXCARE,3500,Insumos y curación médica,MICROPORE PIEL 1/2 PUL NEXCARE,assets/imagenesmedimentos/reales/prod-00468.jpg,1,true,false
prod-00466,AMLODIPINO 10MG LA SANTE,9200,Cardiovascular y metabólico,AMLODIPINO 10MG LA SANTE,assets/imagenesmedimentos/reales/prod-00466.png,1,true,false
prod-00461,MEGA MAX ENERGY SOBRE,2400,Snacks y bebidas,MEGA MAX ENERGY SOBRE,assets/imagenesmedimentos/reales/prod-00461.webp,1,true,false
prod-00459,ELECTROLIT SABOR A COCO,8700,Snacks y bebidas,ELECTROLIT SABOR A COCO,assets/imagenesmedimentos/reales/prod-00459.jpg,1,true,false
prod-00458,"VITACEREBRINA 1000ML OMEGA 3,6",20000,Vitaminas y suplementos,"VITACEREBRINA 1000ML OMEGA 3,6,9",assets/imagenesmedimentos/reales/prod-00458.webp,1,true,false
prod-00455,PAÑALES WINNY ETAPA 6 PANTS,56300,Pañales y protección,PAÑALES WINNY ETAPA 6 PANTS,assets/imagenesmedimentos/reales/prod-00455.png,1,true,false
prod-00453,SILDENAFIL 50MG RC,3200,Disfunción eréctil y urología,SILDENAFIL 50MG RC,assets/imagenesmedimentos/reales/prod-00453.jpg,1,true,false
prod-00451,PRESERVATIVO DUREX CLASICO 3 U,12800,Anticonceptivos y salud sexual,PRESERVATIVO DUREX CLASICO 3 UNIDADES,assets/imagenesmedimentos/reales/prod-00451.jpg,1,true,false
prod-00449,SHAMPO HEAD & SHOULDERS 375ML ,24200,Cuidado del cabello,SHAMPO HEAD & SHOULDERS 375ML ANTIRRESEQUEDAD,assets/imagenesmedimentos/reales/prod-00449.jpg,1,true,false
prod-00448,AGUA MICELAR POND ELOE FRUITY ,14900,Maquillaje y cuidado facial/labial,AGUA MICELAR POND ELOE FRUITY 300ML,assets/imagenesmedimentos/reales/prod-00448.png,1,true,false
prod-00441,METRONIDAZOL 500MG OVULOS COLM,13200,Salud femenina,METRONIDAZOL 500MG OVULOS COLMED,assets/imagenesmedimentos/reales/prod-00441.jpg,1,true,false
prod-00440,CRONOFEN 500MG,6200,Analgésicos y antiinflamatorios,CRONOFEN 500MG,assets/imagenesmedimentos/reales/prod-00440.jpg,1,true,false
prod-00439,PEDIAZINC SOLUCION ORAL 120ML,25200,Bebés y maternidad,PEDIAZINC SOLUCION ORAL 120ML,assets/imagenesmedimentos/reales/prod-00439.jpg,1,true,false
prod-00421,ACETAMINOFEN 500MG AG,18000,Analgésicos y antiinflamatorios,ACETAMINOFEN 500MG AG,assets/imagenesmedimentos/reales/prod-00421.jpg,1,true,false
prod-00419,NOXPIRIN PLUS CAPSULAS,240000,Antigripales y tos,NOXPIRIN PLUS CAPSULAS,assets/imagenesmedimentos/reales/prod-00419.jpg,1,true,false
prod-00417,TRIMEBUTINA 200MG LA SANTE,26860,Gastrointestinal,TRIMEBUTINA 200MG LA SANTE,assets/imagenesmedimentos/reales/prod-00417.png,1,true,false
prod-00410,ENTEROGERMINA 5ML,8800,Gastrointestinal,ENTEROGERMINA 5ML,assets/imagenesmedimentos/reales/prod-00410.jpg,1,true,false
prod-00408,PRUEBA DE EMBARAZO EARLY TEST,6200,Pruebas y diagnóstico,PRUEBA DE EMBARAZO EARLY TEST,assets/imagenesmedimentos/reales/prod-00408.webp,1,true,false
prod-00393,APIXABAN 5MG GENFAR,137000,Cardiovascular y metabólico,APIXABAN 5MG GENFAR,assets/imagenesmedimentos/reales/prod-00393.jpg,1,true,false
prod-00389,JABON INTIMO INTIBON 210 G SAL,18600,Cuidado personal,JABON INTIMO INTIBON 210 G SALVIA Y CALENDULA,assets/imagenesmedimentos/reales/prod-00389.jpg,1,true,false
prod-00388,PROTECTOR SOLAR NIVEA SUN SHIN,42000,Cuidado personal,PROTECTOR SOLAR NIVEA SUN SHIN 40ML,assets/imagenesmedimentos/reales/prod-00388.jpg,1,true,false
prod-00387,PROTECTOR SOLAR NIVEA SUN SHIN,43000,Cuidado personal,PROTECTOR SOLAR NIVEA SUN SHIN 50ML,assets/imagenesmedimentos/reales/prod-00387.jpg,1,true,false
prod-00386,CREMA NIVEA 30ML,17000,Cuidado personal,CREMA NIVEA 30ML,assets/imagenesmedimentos/reales/prod-00386.jpg,1,true,false
prod-00384,CREMA NIEA SOFT MILK 400ML,38600,Cuidado personal,CREMA NIEA SOFT MILK 400ML,assets/imagenesmedimentos/reales/prod-00384.jpg,1,true,false
prod-00375,AMLODIPINO 5MG LA SANTE,5900,Cardiovascular y metabólico,AMLODIPINO 5MG LA SANTE,assets/imagenesmedimentos/reales/prod-00375.png,1,true,false
prod-00368,GASA ESTERIL SOBRE,700,Insumos y curación médica,GASA ESTERIL SOBRE,assets/imagenesmedimentos/reales/prod-00368.webp,1,true,false
prod-00365,REPELENTE OUT 120ML,11500,Dermatológico y piel,REPELENTE OUT 120ML,assets/imagenesmedimentos/reales/prod-00365.jpg,1,true,false
prod-00364,PICAFIN ROLON 60ML,7500,Dermatológico y piel,PICAFIN ROLON 60ML,assets/imagenesmedimentos/reales/prod-00364.webp,1,true,false
prod-00355,TENA SLIP L PAÑALES,32000,Pañales y protección,TENA SLIP L PAÑALES,assets/imagenesmedimentos/reales/prod-00355.png,1,true,false
prod-00352,DESODORANTE SPEED STICK SOBRE,1800,Cuidado personal,DESODORANTE SPEED STICK SOBRE,assets/imagenesmedimentos/reales/prod-00352.png,1,true,false
prod-00350,DESODORANTE REXONA CLINICAL SO,2200,Cuidado personal,DESODORANTE REXONA CLINICAL SOBRE,assets/imagenesmedimentos/reales/prod-00350.jpg,1,true,false
prod-00342,GEL EGO EXTREME 25ML SOBRE,1500,Cuidado personal,GEL EGO EXTREME 25ML SOBRE,assets/imagenesmedimentos/reales/prod-00342.jpg,1,true,false
prod-00341,BALANCE CLINICAL WOMEN SOBRE,1600,Salud femenina,BALANCE CLINICAL WOMEN SOBRE,assets/imagenesmedimentos/reales/prod-00341.png,1,true,false
prod-00340,CREMA LUBRIDERM HUMECTACION DE,16200,Maquillaje y cuidado facial/labial,CREMA LUBRIDERM HUMECTACION DELICADA  120ML,assets/imagenesmedimentos/reales/prod-00340.webp,1,true,false
prod-00334,TRAMADOL 100MG AMPOLLA,6000,Analgésicos y antiinflamatorios,TRAMADOL 100MG AMPOLLA,assets/imagenesmedimentos/reales/prod-00334.jpg,1,true,false
prod-00333,METOCLOPRAMIDA 10MG AMPOLLA,9000,Gastrointestinal,METOCLOPRAMIDA 10MG AMPOLLA,assets/imagenesmedimentos/reales/prod-00333.jpg,1,true,false
prod-00331,LINCOMICINA 2ML 1 AMPOLLA,5000,Antibióticos,LINCOMICINA 2ML 1 AMPOLLA,assets/imagenesmedimentos/reales/prod-00331.jpg,1,true,false
prod-00327,TORROX ETORICOXIB 90 MG 10 TAB,39000,Analgésicos y antiinflamatorios,TORROX ETORICOXIB 90 MG 10 TABLETAS,assets/imagenesmedimentos/reales/prod-00327.jpg,1,true,false
prod-00323,EQUIPO MACROGOTEO SUPREME,1600,Insumos y curación médica,EQUIPO MACROGOTEO SUPREME,assets/imagenesmedimentos/reales/prod-00323.jpg,1,true,false
prod-00322,VICK VAPORUB 12GR,6400,Antigripales y tos,VICK VAPORUB 12GR,assets/imagenesmedimentos/reales/prod-00322.jpg,1,true,false
prod-00317,EYE ZUL SOLUCION OFTALMICA,14800,Oftálmico y ótico,EYE ZUL SOLUCION OFTALMICA,assets/imagenesmedimentos/reales/prod-00317.jpg,1,true,false
prod-00316,NIFEDIPINO BECLAZONE 30MG,15000,Cardiovascular y metabólico,NIFEDIPINO BECLAZONE 30MG,assets/imagenesmedimentos/reales/prod-00316.jpg,1,true,false
prod-00310,TIAMINA 1GR AMPOLLA,16000,Vitaminas y suplementos,TIAMINA 1GR AMPOLLA,assets/imagenesmedimentos/reales/prod-00310.png,1,true,false
prod-00309,PASEDOL 50 MG,52000,Analgésicos y antiinflamatorios,PASEDOL 50 MG,assets/imagenesmedimentos/reales/prod-00309.jpg,1,true,false
prod-00306,"ZOPICLONA 7,5MG SANFER",24000,Salud mental y sistema nervioso,"ZOPICLONA 7,5MG SANFER",assets/imagenesmedimentos/reales/prod-00306.jpg,1,true,false
prod-00303,SINOVUL 21 TABLETAS,6600,Anticonceptivos y salud sexual,SINOVUL 21 TABLETAS,assets/imagenesmedimentos/reales/prod-00303.png,1,true,false
prod-00302,SILDENAFIL 50MG AG,8500,Disfunción eréctil y urología,SILDENAFIL 50MG AG,assets/imagenesmedimentos/reales/prod-00302.png,1,true,false
