"id","nombre","categoria","imagen_actual","imagen_real"
"prod-00198","KOLA GRANULADA FRESA 380G","Otros","imagenesmedimentos/genericas/productos/prod-00198.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00198"
"prod-00196","KOLA GRANULADA TRADICIONAL135G","Otros","imagenesmedimentos/genericas/productos/prod-00196.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00196"
"prod-00097","LAGRIMAS ARTIFICIALES 5 MG/ML","Otros","imagenesmedimentos/genericas/productos/prod-00097.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00097"
"prod-00379","LECHE DE MAGNESIA PHILLIPS 120","Otros","imagenesmedimentos/genericas/productos/prod-00379.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00379"
"prod-00435","LECHE KLIM NESTLE 1+ 500G","Otros","imagenesmedimentos/genericas/productos/prod-00435.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00435"
"prod-00522","LEVOCETIRIZINA 5MG 10 TB LA SA","Otros","imagenesmedimentos/genericas/productos/prod-00522.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00522"
"prod-00005","LEVOFLAXACINA TABL 500 MG MK","Otros","imagenesmedimentos/genericas/productos/prod-00005.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00005"
"prod-00319","LEVOTIROXINA SODICA 100MCG","Otros","imagenesmedimentos/genericas/productos/prod-00319.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00319"
"prod-00086","LIDOCAINA HCI 2% JALEA ESTERIL 30 G","Otros","imagenesmedimentos/genericas/productos/prod-00086.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00086"
"prod-00204","LISTERINE CUIDADO TOTAL 180ML","Otros","imagenesmedimentos/genericas/productos/prod-00204.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00204"
"prod-00606","LOPERAMIDA ECAR 6 TABLETAS","Otros","imagenesmedimentos/genericas/productos/prod-00606.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00606"
"prod-00223","LOXONIN 60MG","Otros","imagenesmedimentos/genericas/productos/prod-00223.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00223"
"prod-00504","LUBRICANTE INTIMAZUL SACHET","Otros","imagenesmedimentos/genericas/productos/prod-00504.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00504"
"prod-00545","LUBRICANTE INTIMO DUREX 50G","Otros","imagenesmedimentos/genericas/productos/prod-00545.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00545"
"prod-00546","LUBRICANTE INTIMO K-Y 100G","Otros","imagenesmedimentos/genericas/productos/prod-00546.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00546"
"prod-00548","LUBRICANTE INTIMO K-Y 15G","Otros","imagenesmedimentos/genericas/productos/prod-00548.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00548"
"prod-00547","LUBRICANTE INTIMO K-Y 50G","Otros","imagenesmedimentos/genericas/productos/prod-00547.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00547"
"prod-00506","LUBRIDERM HUMECTANTE DIA 120ML","Otros","imagenesmedimentos/genericas/productos/prod-00506.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00506"
"prod-00505","LUBRIDERM HUMECTANTE DIA 400ML","Otros","imagenesmedimentos/genericas/productos/prod-00505.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00505"
"prod-00425","LUMBAL FORTE 6 TABLETAS","Otros","imagenesmedimentos/genericas/productos/prod-00425.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00425"
"prod-00484","MENTICOL AMARILLO 250ML + 60ML","Otros","imagenesmedimentos/genericas/productos/prod-00484.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00484"
"prod-00633","METOCARBAMOL 750MG ANGLOPHARMA","Otros","imagenesmedimentos/genericas/productos/prod-00633.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00633"
"prod-00304","METOCLOPRAMIDA 4MG/ML GOTAS 30ML","Otros","imagenesmedimentos/genericas/productos/prod-00304.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00304"
"prod-00308","METRONIDAZOL 500MG EC TABLETAS","Otros","imagenesmedimentos/genericas/productos/prod-00308.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00308"
"prod-00442","METRONIST OVULOS COLMED","Otros","imagenesmedimentos/genericas/productos/prod-00442.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00442"
"prod-00502","MICROPORE KENNEDY PIEL 1/2X5","Otros","imagenesmedimentos/genericas/productos/prod-00502.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00502"
"prod-00503","MICROPORE KENNEDY PIEL 1X5","Otros","imagenesmedimentos/genericas/productos/prod-00503.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00503"
"prod-00540","MICROPORE SUPREME 1/2 X5","Otros","imagenesmedimentos/genericas/productos/prod-00540.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00540"
"prod-00541","MICROPORE SUPREME 1X1","Otros","imagenesmedimentos/genericas/productos/prod-00541.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00541"
"prod-00693","MIEL DE ABEJAS LA ESPERANZA 355G","Otros","imagenesmedimentos/genericas/productos/prod-00693.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00693"
"prod-00845","MINOXIDIL 5% 60ML LAPROFF","Otros","imagenesmedimentos/genericas/productos/prod-00845.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00845"
"prod-00083","MUCOSINA GOTAS PEDIATRICA 30ML","Otros","imagenesmedimentos/genericas/productos/prod-00083.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00083"
"prod-00438","NESTLE NESTUM 5 CEREALES 200G","Otros","imagenesmedimentos/genericas/productos/prod-00438.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00438"
"prod-00437","NESTLE NESTUM TRIGO MIEL 200G","Otros","imagenesmedimentos/genericas/productos/prod-00437.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00437"
"prod-00436","NESTLE NESTUM TRIGO, BANANO 200G","Otros","imagenesmedimentos/genericas/productos/prod-00436.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00436"
"prod-00607","NEUROBION DC X3 JERINGAS","Otros","imagenesmedimentos/genericas/productos/prod-00607.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00607"
"prod-00321","NEUROBION INYECTABLE OFERTA","Otros","imagenesmedimentos/genericas/productos/prod-00321.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00321"
"prod-00287","NISTATINA SUSPENSION 60ML","Otros","imagenesmedimentos/genericas/productos/prod-00287.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00287"
"prod-00618","NITAZOXADINA 500MG NITOFAR","Otros","imagenesmedimentos/genericas/productos/prod-00618.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00618"
"prod-00747","NORAVER GARGANTA NARANJA MIEL","Otros","imagenesmedimentos/genericas/productos/prod-00747.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00747"
"prod-00620","OFERTA ACID MANTLE + BABY BALM","Otros","imagenesmedimentos/genericas/productos/prod-00620.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00620"
"prod-00559","OFERTA PONDS CLARANT B3 100G","Otros","imagenesmedimentos/genericas/productos/prod-00559.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00559"
"prod-00558","OFERTA PONDS REJUVENS 100G","Otros","imagenesmedimentos/genericas/productos/prod-00558.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00558"
"prod-00320","ORLISTAT 120 MG COLMED","Otros","imagenesmedimentos/genericas/productos/prod-00320.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00320"
"prod-00427","ORLISTAT 120MG ECAR","Otros","imagenesmedimentos/genericas/productos/prod-00427.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00427"
"prod-00513","OTICAINA BENZOCAINA GOTAS SANF","Otros","imagenesmedimentos/genericas/productos/prod-00513.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00513"
"prod-00222","OTIRILIN SOLUCION OTICA 13ML","Otros","imagenesmedimentos/genericas/productos/prod-00222.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00222"
"prod-00286","OTOGLICAR GLICERINA CARBO 30ML","Otros","imagenesmedimentos/genericas/productos/prod-00286.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00286"
"prod-00499","OXIGENTA IGORA 30 VOL 9%","Otros","imagenesmedimentos/genericas/productos/prod-00499.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00499"
"prod-00443","PANTOPRAZOL 20MG COLMED 30TABL","Otros","imagenesmedimentos/genericas/productos/prod-00443.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00443"
"prod-00673","PAPA MARGARITA SURTIDA 25G","Otros","imagenesmedimentos/genericas/productos/prod-00673.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00673"
"prod-00049","PEDIALITE ACTIVE CEREZA 500 ML","Otros","imagenesmedimentos/genericas/productos/prod-00049.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00049"
"prod-00796","PEDIALITE FRESA CON ZINC 60","Otros","imagenesmedimentos/genericas/productos/prod-00796.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00796"
"prod-00795","PEDIALITE UVA CON ZINC 60","Otros","imagenesmedimentos/genericas/productos/prod-00795.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00795"
"prod-00130","PEDIASURE LIQ. VAINILLA 220ML","Otros","imagenesmedimentos/genericas/productos/prod-00130.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00130"
"prod-00866","PEDIASURE POLVO 850G","Otros","imagenesmedimentos/genericas/productos/prod-00866.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00866"
"prod-00717","PESTAÑINA VOGUE CURVAS PERFECT","Otros","imagenesmedimentos/genericas/productos/prod-00717.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00717"
"prod-00325","PLURIGRAM 500MG TABLETAS 10","Otros","imagenesmedimentos/genericas/productos/prod-00325.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00325"
"prod-00710","POLVO COMPA VOGUE","Otros","imagenesmedimentos/genericas/productos/prod-00710.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00710"
"prod-00353","POLVO MEXSANA ANTIBA 150G","Otros","imagenesmedimentos/genericas/productos/prod-00353.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00353"
"prod-00354","POLVO MEXSANA ANTIBA 85G","Otros","imagenesmedimentos/genericas/productos/prod-00354.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00354"
"prod-00895","POLVO MEXSANA PROMO PACK 150G+80G","Otros","imagenesmedimentos/genericas/productos/prod-00895.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00895"
"prod-00301","POSTDAY 1 -1-5MG","Otros","imagenesmedimentos/genericas/productos/prod-00301.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00301"
"prod-00004","POSTINOR 1 TABLETA 1.5MG","Otros","imagenesmedimentos/genericas/productos/prod-00004.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00004"
"prod-00312","PREDNISOLONA 5MG LAPROFF 10 TA","Otros","imagenesmedimentos/genericas/productos/prod-00312.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00312"
"prod-00403","PRESERVATIVO TODAY HOT SENSATI","Otros","imagenesmedimentos/genericas/productos/prod-00403.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00403"
"prod-00404","PRESERVATIVO TODAY LONG ACTION","Otros","imagenesmedimentos/genericas/productos/prod-00404.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00404"
"prod-00405","PRESERVATIVO TODAY MUTUAL SENS","Otros","imagenesmedimentos/genericas/productos/prod-00405.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00405"
"prod-00400","PRESERVATIVO TODAY PUNTO G","Otros","imagenesmedimentos/genericas/productos/prod-00400.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00400"
"prod-00402","PRESERVATIVO TODAY REAL SENSAT","Otros","imagenesmedimentos/genericas/productos/prod-00402.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00402"
"prod-00401","PRESERVATIVO TODAY TRIPLE PLAC","Otros","imagenesmedimentos/genericas/productos/prod-00401.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00401"
"prod-00460","PRESERVATIVOS EXTASIS LUBRICAD","Otros","imagenesmedimentos/genericas/productos/prod-00460.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00460"
"prod-00392","PRESERVATIVOS XTREM NORMAL LUB","Otros","imagenesmedimentos/genericas/productos/prod-00392.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00392"
"prod-00712","PRESTOBARBA GILLETTE NARANJA","Otros","imagenesmedimentos/desoderantegillette82gx2.png","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00712"
"prod-00601","PROWHEY KALORI 200ML LIQUIDO","Otros","imagenesmedimentos/genericas/productos/prod-00601.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00601"
"prod-00600","PROWHEY KALORI 460G","Otros","imagenesmedimentos/genericas/productos/prod-00600.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00600"
"prod-00390","PRUEBA DE EMBARAZO CASSET ALL SET","Otros","imagenesmedimentos/genericas/productos/prod-00390.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00390"
"prod-00391","PRUEBA DE EMBARAZO TIRA ALL SE","Otros","imagenesmedimentos/genericas/productos/prod-00391.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00391"
"prod-00202","REDOXON TOTAL EFER 10 COMPRIMI","Otros","imagenesmedimentos/genericas/productos/prod-00202.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00202"
"prod-00106","RELAXMENT PLUS 500 MG 30 TABLE","Otros","imagenesmedimentos/genericas/productos/prod-00106.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00106"
"prod-00105","RELAXMENT PLUS 500MG 20 TABLE","Otros","imagenesmedimentos/genericas/productos/prod-00105.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00105"
"prod-00731","REMOVEDOR LANDER + OBSE","Otros","imagenesmedimentos/genericas/productos/prod-00731.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00731"
"prod-00524","SECNIDAZOL 1GR 2 TABLE LA SANT","Otros","imagenesmedimentos/genericas/productos/prod-00524.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00524"
"prod-00525","SECNIDAZOL 500MG LA SANTE 4 TA","Otros","imagenesmedimentos/genericas/productos/prod-00525.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00525"
"prod-00609","SERVICIO INYECTOLOGIA","Otros","imagenesmedimentos/genericas/productos/prod-00609.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00609"
"prod-00107","SEVEDOL EXTRA FUERTE 16 TABL","Otros","imagenesmedimentos/genericas/productos/prod-00107.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00107"
"prod-00108","SEVEDOL EXTRA FUERTE 8 TABLETA","Otros","imagenesmedimentos/genericas/productos/prod-00108.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00108"
"prod-00751","SHAMPO DREAM LISO ELVIVE 370ML","Otros","imagenesmedimentos/genericas/productos/prod-00751.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00751"
"prod-00755","SHAMPO GLYCOLIC CRISTAL ELVIVE","Otros","imagenesmedimentos/genericas/productos/prod-00755.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00755"
"prod-00450","SHAMPO HEAD & SHOULDERS 180ML","Otros","imagenesmedimentos/genericas/productos/prod-00450.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00450"
"prod-00753","SHAMPO HIALURONICO PURE ELVIVE","Otros","imagenesmedimentos/genericas/productos/prod-00753.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00753"
"prod-00752","SHAMPO HIDRAHIALURONICO ELVIVE","Otros","imagenesmedimentos/genericas/productos/prod-00752.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00752"
"prod-00774","SHAMPO PANTENE BAMBU 400ML","Otros","imagenesmedimentos/genericas/productos/prod-00774.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00774"
"prod-00790","SHAMPO SAVITAL 510ML FUSION PR","Otros","imagenesmedimentos/genericas/productos/prod-00790.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00790"
"prod-00888","SIETE FACTORES DE TRANSF 650MG","Otros","imagenesmedimentos/genericas/productos/prod-00888.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00888"
"prod-00428","SILDENADIL 50MG LA SANTE","Otros","imagenesmedimentos/genericas/productos/prod-00428.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00428"
"prod-00564","SOLUCION SALINA INYECTA 250ML","Otros","imagenesmedimentos/genericas/productos/prod-00564.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00564"
"prod-00605","SOUXA NITAZOXANIDA SUSPENSION","Otros","imagenesmedimentos/genericas/productos/prod-00605.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00605"
"prod-00177","SULFATO FERROSO 200 MG 50 GRAG","Otros","imagenesmedimentos/genericas/productos/prod-00177.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00177"
"prod-00313","SULFATO FERROSO 300MG","Otros","imagenesmedimentos/genericas/productos/prod-00313.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00313"
"prod-00583","SULZINC 80ML SUSPENSION HUMA","Otros","imagenesmedimentos/genericas/productos/prod-00583.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00583"
"prod-00689","SURELAB CHILDREN´S POLVO VAINI","Otros","imagenesmedimentos/genericas/productos/prod-00689.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00689"
"prod-00228","SYSTANE BALANCE GOTAS 10ML","Otros","imagenesmedimentos/genericas/productos/prod-00228.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00228"
"prod-00229","SYSTANE COMPLETE GOTAS 10ML","Otros","imagenesmedimentos/genericas/productos/prod-00229.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00229"
"prod-00314","TADALOFILO 20MG","Otros","imagenesmedimentos/genericas/productos/prod-00314.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00314"
"prod-00715","TALCO JOHNSON 100G","Otros","imagenesmedimentos/genericas/productos/prod-00715.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00715"
"prod-00550","TALCO YODORA 60G","Otros","imagenesmedimentos/genericas/productos/prod-00550.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00550"
"prod-00792","TAMPON NOSOTRAS SUPER 8UNIDA","Otros","imagenesmedimentos/genericas/productos/prod-00792.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00792"
"prod-00179","TAMPONES NOSOTRAS 8 CON APLICA","Otros","imagenesmedimentos/genericas/productos/prod-00179.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00179"
"prod-00646","TE HATSU SURTIDO 450ML","Otros","imagenesmedimentos/genericas/productos/prod-00646.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00646"
"prod-00311","TIAMINA 300MG EC","Otros","imagenesmedimentos/genericas/productos/prod-00311.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00311"
"prod-00457","TOROVITAL SANGRE TORO 1000ML","Otros","imagenesmedimentos/genericas/productos/prod-00457.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00457"
"prod-00326","TORROX ETORICOXIB 120 MG 10 TA","Otros","imagenesmedimentos/genericas/productos/prod-00326.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00326"
"prod-00420","TOTUMO JARABE 240ML FRESLY","Otros","imagenesmedimentos/genericas/productos/prod-00420.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00420"
"prod-00452","TOTUMO JARABE LABFARVE 240ML","Otros","imagenesmedimentos/genericas/productos/prod-00452.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00452"
"prod-00777","TRAT NUTRIBELA SOBRE REPARACIO","Otros","imagenesmedimentos/genericas/productos/prod-00777.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00777"
"prod-00767","TRATAM CAIDA RESIST 300ML ELVI","Otros","imagenesmedimentos/genericas/productos/prod-00767.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00767"
"prod-00768","TRATAM COLLAGENO 300G ELVIVE","Otros","imagenesmedimentos/genericas/productos/prod-00768.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00768"
"prod-00766","TRATAM GLYCOLIC CRITAL 300G ELVIVE","Otros","imagenesmedimentos/genericas/productos/prod-00766.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00766"
"prod-00769","TRATAM GLYCOLIC GLOSS 300G ELV","Otros","imagenesmedimentos/genericas/productos/prod-00769.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00769"
"prod-00770","TRATAM HIDRAHIALURONICO 300G ELVIVE","Otros","imagenesmedimentos/genericas/productos/prod-00770.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00770"
"prod-00780","TRATAM NUTRIBELA PRO HIALURONI","Otros","imagenesmedimentos/genericas/productos/prod-00780.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00780"
"prod-00779","TRATAM NUTRIBELA SOBRE CELULAS","Otros","imagenesmedimentos/genericas/productos/prod-00779.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00779"
"prod-00778","TRATAM NUTRIBELA SOBRE TERMOPR","Otros","imagenesmedimentos/genericas/productos/prod-00778.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00778"
"prod-00762","TRATAMI 3 EN 1 HIDRAHIALU 500M","Otros","imagenesmedimentos/genericas/productos/prod-00762.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00762"
"prod-00764","TRATAMI DREAM LISO 300G ELVIVE","Otros","imagenesmedimentos/genericas/productos/prod-00764.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00764"
"prod-00761","TRATAMIENTO 3 EN 1 500ML REPAR","Otros","imagenesmedimentos/genericas/productos/prod-00761.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00761"
"prod-00758","TRATAMIENTO REPARA TOTAL5 ELVI","Otros","imagenesmedimentos/genericas/productos/prod-00758.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00758"
"prod-00785","TRAVAD ORAL 133ML LIMON","Otros","imagenesmedimentos/genericas/productos/prod-00785.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00785"
"prod-00567","TRIMEBUTINA MALEATO 200MG","Otros","imagenesmedimentos/genericas/productos/prod-00567.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00567"
"prod-00568","TRIMEBUTINA MALEATO 200MG GENF","Otros","imagenesmedimentos/genericas/productos/prod-00568.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00568"
"prod-00863","TRIMETOPRIM SULFAMETO F GENGAR","Otros","imagenesmedimentos/genericas/productos/prod-00863.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00863"
"prod-00670","TRULULU PIRAMIDAL","Otros","imagenesmedimentos/genericas/productos/prod-00670.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00670"
"prod-00874","VALSARTAN 160MG 14TAB LA SANTE","Otros","imagenesmedimentos/genericas/productos/prod-00874.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00874"
"prod-00371","VENDA 3¨","Otros","imagenesmedimentos/genericas/productos/prod-00371.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00371"
"prod-00372","VENDA 4¨","Otros","imagenesmedimentos/genericas/productos/prod-00372.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00372"
"prod-00373","VENDA ELASTICA 5¨","Otros","imagenesmedimentos/genericas/productos/prod-00373.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00373"
"prod-00374","VENDA ELASTICA 6¨","Otros","imagenesmedimentos/genericas/productos/prod-00374.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00374"
"prod-00380","VIAGRA SILDENAFIL 50 MG -2TABL","Otros","imagenesmedimentos/genericas/productos/prod-00380.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00380"
"prod-00219","VICK BABY BALM 50G","Otros","imagenesmedimentos/genericas/productos/prod-00219.svg","https://placehold.co/400x400/e8edf3/0b1f3a?text=Medicamento%20prod-00219"
